Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
0	-2102.695	-2413.527	310.8311	1.638999	0.656147	0.343853	1.688731
6	-2096.209	-2406.853	310.644	1.658878	0.720137	0.279863	1.805889
12	-2098.404	-2409.192	310.7875	1.710515	0.700295	0.299705	1.668836
18	-2094.077	-2404.771	310.6934	1.710515	0.664827	0.335173	1.735444
24	-2097.675	-2407.663	309.9884	1.574885	0.671857	0.328143	2.295663
30	-2094.151	-2404.244	310.0935	1.469803	0.597175	0.402825	2.295663
36	-2110.845	-2419.223	308.3781	1.541062	0.658942	0.341058	3.298987
42	-2111.035	-2419.311	308.276	1.357428	0.620026	0.379974	3.46669
48	-2096.381	-2405.775	309.3938	1.42107	0.656834	0.343166	2.762421
54	-2095.704	-2405.102	309.3976	1.42107	0.679024	0.320976	2.760097
60	-2102.304	-2411.885	309.5817	1.364638	0.633542	0.366458	2.681864
66	-2104.13	-2414.483	310.3528	1.593057	0.709348	0.290652	2.047056
72	-2110.219	-2420.152	309.9333	1.485325	0.779666	0.220334	2.387647
78	-2105.603	-2415.518	309.9149	1.50364	0.513364	0.486636	2.387647
84	-2109.813	-2419.198	309.3843	1.444955	0.718506	0.281494	2.753599
90	-2102.3	-2411.966	309.6664	1.604658	0.760862	0.239138	2.480462
96	-2110.373	-2420.69	310.3173	1.740148	0.665238	0.334762	1.972767
102	-2091.597	-2401.716	310.1184	1.648758	0.704741	0.295259	2.164271
108	-2105.977	-2415.875	309.8981	1.662068	0.641984	0.358016	2.29765
114	-2098.345	-2408.624	310.2788	1.578053	0.664949	0.335051	2.105669
120	-2102.474	-2412.976	310.502	1.593007	0.765111	0.234889	1.947598
126	-2101.466	-2410.843	309.3776	1.535109	0.809012	0.190988	2.702553
132	-2105.961	-2416.318	310.3575	1.806955	0.629697	0.370303	1.900684
138	-2107.41	-2417.878	310.4685	1.677223	0.691262	0.308738	1.913383
144	-2107.844	-2417.802	309.9572	1.617803	0.624339	0.375661	2.288134
150	-2111.21	-2420.615	309.4052	1.672936	0.620163	0.379837	2.600597
156	-2108.343	-2416.457	308.1141	1.361026	0.620163	0.379837	3.558971
